"C_uuid";"saddle";"raceDate";"R_name";"ranking";"C_numberOfRunners";"P1";"PP";"G";"P";"Proba"
"3a372187bcfccb1370bdf425dd457d8c";"2";"2023-11-26";"Argentan";"2";11;0;1;0;2,01;0,459589004516602
"3a372187bcfccb1370bdf425dd457d8c";"3";"2023-11-26";"Argentan";"1";11;1;1;2,21;1,21;0,458939254283905
"3a372187bcfccb1370bdf425dd457d8c";"4";"2023-11-26";"Argentan";NA;11;0;0;0;0;0,04783109202981
"3a372187bcfccb1370bdf425dd457d8c";"5";"2023-11-26";"Argentan";"5";11;0;0;0;0;0,289781719446182
"3a372187bcfccb1370bdf425dd457d8c";"6";"2023-11-26";"Argentan";"7";11;0;0;0;0;0,086628369987011
"3a372187bcfccb1370bdf425dd457d8c";"7";"2023-11-26";"Argentan";"8";11;0;0;0;0;0,0338668897747993
"3a372187bcfccb1370bdf425dd457d8c";"8";"2023-11-26";"Argentan";"3";11;0;1;0;6,73;0,393346011638641
"3a372187bcfccb1370bdf425dd457d8c";"9";"2023-11-26";"Argentan";"10";11;0;0;0;0;0,000253976439125836
"3a59d4a1eb0c6d89c0bbd2837e654df4";"1";"2023-11-06";"Paris-Vincennes";"15";15;0;0;0;0;0,0144761120900512
"3a59d4a1eb0c6d89c0bbd2837e654df4";"10";"2023-11-06";"Paris-Vincennes";"12";15;0;0;0;0;0,18669131398201
"3a59d4a1eb0c6d89c0bbd2837e654df4";"11";"2023-11-06";"Paris-Vincennes";"13";15;0;0;0;0;0,00782021600753069
"3a59d4a1eb0c6d89c0bbd2837e654df4";"12";"2023-11-06";"Paris-Vincennes";"5";15;0;0;0;0;0,0604922510683537
"3a59d4a1eb0c6d89c0bbd2837e654df4";"13";"2023-11-06";"Paris-Vincennes";"3";15;0;1;0;2,632;0,0728235691785812
"3a59d4a1eb0c6d89c0bbd2837e654df4";"14";"2023-11-06";"Paris-Vincennes";"6";15;0;0;0;0;0,0206050761044025
"3a59d4a1eb0c6d89c0bbd2837e654df4";"15";"2023-11-06";"Paris-Vincennes";"8";15;0;0;0;0;0,173343688249588
"3a59d4a1eb0c6d89c0bbd2837e654df4";"2";"2023-11-06";"Paris-Vincennes";"14";15;0;0;0;0;0,094197042286396
"3a59d4a1eb0c6d89c0bbd2837e654df4";"3";"2023-11-06";"Paris-Vincennes";"10";15;0;0;0;0;0,010797506198287
"3a59d4a1eb0c6d89c0bbd2837e654df4";"4";"2023-11-06";"Paris-Vincennes";"1";15;1;1;18,866;5,168;0,122873373329639
"3a59d4a1eb0c6d89c0bbd2837e654df4";"5";"2023-11-06";"Paris-Vincennes";"7";15;0;0;0;0;0,0507341139018536
"3a59d4a1eb0c6d89c0bbd2837e654df4";"6";"2023-11-06";"Paris-Vincennes";"2";15;0;1;0;15,424;0,00599269662052393
"3a59d4a1eb0c6d89c0bbd2837e654df4";"7";"2023-11-06";"Paris-Vincennes";"4";15;0;0;0;0;0,504456222057343
"3a59d4a1eb0c6d89c0bbd2837e654df4";"8";"2023-11-06";"Paris-Vincennes";"9";15;0;0;0;0;0,0566050633788109
"3a59d4a1eb0c6d89c0bbd2837e654df4";"9";"2023-11-06";"Paris-Vincennes";"11";15;0;0;0;0;0,0143540622666478
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"1";"2023-11-07";"Chartres";"15";15;0;0;0;0;0,000699922733474523
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"10";"2023-11-07";"Chartres";"4";15;0;0;0;0;0,148841813206673
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"11";"2023-11-07";"Chartres";"7";15;0;0;0;0;0,0240414291620255
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"12";"2023-11-07";"Chartres";"11";15;0;0;0;0;0,04047991335392
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"13";"2023-11-07";"Chartres";"14";15;0;0;0;0;0,0192563682794571
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"14";"2023-11-07";"Chartres";"12";15;0;0;0;0;0,0961863473057747
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"15";"2023-11-07";"Chartres";"10";15;0;0;0;0;0,0436296314001083
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"2";"2023-11-07";"Chartres";"13";15;0;0;0;0;0,00687977205961943
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"3";"2023-11-07";"Chartres";"3";15;0;1;0;3,294;0,0763759613037109
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"4";"2023-11-07";"Chartres";"1";15;1;1;4,99;2,206;0,365803301334381
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"5";"2023-11-07";"Chartres";"6";15;0;0;0;0;0,0226159151643515
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"6";"2023-11-07";"Chartres";"9";15;0;0;0;0;0,00570021802559495
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"7";"2023-11-07";"Chartres";"5";15;0;0;0;0;0,25846990942955
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"8";"2023-11-07";"Chartres";"2";15;0;1;0;2,652;0,0343414470553398
"3aa186ae8b5a2c7b8a5efd4ec77b6e71";"9";"2023-11-07";"Chartres";"8";15;0;0;0;0;0,0323750600218773
"3abcb6782a4daaa3cba9762dfcf90e5f";"1";"2023-11-19";"Paris-Vincennes";"11";16;0;0;0;0;0,00143989070784301
"3abcb6782a4daaa3cba9762dfcf90e5f";"10";"2023-11-19";"Paris-Vincennes";"12";16;0;0;0;0;0,0014101006090641
"3abcb6782a4daaa3cba9762dfcf90e5f";"11";"2023-11-19";"Paris-Vincennes";NA;16;0;0;0;0;0,158213838934898
"3abcb6782a4daaa3cba9762dfcf90e5f";"12";"2023-11-19";"Paris-Vincennes";"14";16;0;0;0;0;0,000173314605490305
"3abcb6782a4daaa3cba9762dfcf90e5f";"13";"2023-11-19";"Paris-Vincennes";"13";16;0;0;0;0;0,0392141453921795
"3abcb6782a4daaa3cba9762dfcf90e5f";"14";"2023-11-19";"Paris-Vincennes";"8";16;0;0;0;0;0,0290302652865648
"3abcb6782a4daaa3cba9762dfcf90e5f";"15";"2023-11-19";"Paris-Vincennes";"1";16;1;1;1,48;1,354;0,597372651100159
"3abcb6782a4daaa3cba9762dfcf90e5f";"16";"2023-11-19";"Paris-Vincennes";"3";16;0;1;0;8,396;0,0113531639799476
"3abcb6782a4daaa3cba9762dfcf90e5f";"2";"2023-11-19";"Paris-Vincennes";"5";16;0;0;0;0;0,158795937895775
"3abcb6782a4daaa3cba9762dfcf90e5f";"3";"2023-11-19";"Paris-Vincennes";"7";16;0;0;0;0;0,0356479026377201
"3abcb6782a4daaa3cba9762dfcf90e5f";"4";"2023-11-19";"Paris-Vincennes";"9";16;0;0;0;0;0,184700578451157
"3abcb6782a4daaa3cba9762dfcf90e5f";"5";"2023-11-19";"Paris-Vincennes";"6";16;0;0;0;0;0,0629637613892555
"3abcb6782a4daaa3cba9762dfcf90e5f";"6";"2023-11-19";"Paris-Vincennes";"4";16;0;0;0;0;0,0728615745902061
"3abcb6782a4daaa3cba9762dfcf90e5f";"7";"2023-11-19";"Paris-Vincennes";"2";16;0;1;0;2,296;0,341456979513168
"3abcb6782a4daaa3cba9762dfcf90e5f";"8";"2023-11-19";"Paris-Vincennes";"10";16;0;0;0;0;0,0283826477825642
"3abcb6782a4daaa3cba9762dfcf90e5f";"9";"2023-11-19";"Paris-Vincennes";"15";16;0;0;0;0;0,00269331224262714
"3ad51c6f0468d31cd0af96c3e2fc29cb";"1";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,000424529309384525
"3ad51c6f0468d31cd0af96c3e2fc29cb";"10";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,0130010778084397
"3ad51c6f0468d31cd0af96c3e2fc29cb";"11";"2023-11-11";"Graignes";"10";16;0;0;0;0;0,0691266655921936
"3ad51c6f0468d31cd0af96c3e2fc29cb";"12";"2023-11-11";"Graignes";"6";16;0;0;0;0;0,00910619460046291
"3ad51c6f0468d31cd0af96c3e2fc29cb";"13";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,00057179993018508
"3ad51c6f0468d31cd0af96c3e2fc29cb";"14";"2023-11-11";"Graignes";"9";16;0;0;0;0;0,185766294598579
"3ad51c6f0468d31cd0af96c3e2fc29cb";"15";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,317468404769897
"3ad51c6f0468d31cd0af96c3e2fc29cb";"16";"2023-11-11";"Graignes";"7";16;0;0;0;0;0,0411082431674004
"3ad51c6f0468d31cd0af96c3e2fc29cb";"2";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,00331481988541782
"3ad51c6f0468d31cd0af96c3e2fc29cb";"3";"2023-11-11";"Graignes";NA;16;0;0;0;0;0,0916574001312256
"3ad51c6f0468d31cd0af96c3e2fc29cb";"4";"2023-11-11";"Graignes";"3";16;0;1;0;5,94;0,0699944347143173
"3ad51c6f0468d31cd0af96c3e2fc29cb";"5";"2023-11-11";"Graignes";"2";16;0;1;0;2,75;0,0686360895633698
"3ad51c6f0468d31cd0af96c3e2fc29cb";"6";"2023-11-11";"Graignes";"4";16;0;0;0;0;0,0189910773187876
"3ad51c6f0468d31cd0af96c3e2fc29cb";"7";"2023-11-11";"Graignes";"1";16;1;1;2,96;1,7;0,268101304769516
"3ad51c6f0468d31cd0af96c3e2fc29cb";"8";"2023-11-11";"Graignes";"8";16;0;0;0;0;0,00823845900595188
"3ad51c6f0468d31cd0af96c3e2fc29cb";"9";"2023-11-11";"Graignes";"5";16;0;0;0;0;0,0018777372315526
"3c0855ecf4c1007d38c34e708c078d45";"2";"2023-11-20";"Son Pardo - Majorque";"5";11;0;0;0;0;0,0556854642927647
"3c0855ecf4c1007d38c34e708c078d45";"3";"2023-11-20";"Son Pardo - Majorque";"10";11;0;0;0;0;0,252492845058441
